Perusahaan,Sektor
UD Jati Nusantara Mandiri,Automobile / Automotive Ancillary / Vehicle
UD Java Indotex,Textiles/Garment
UD Jaya Abadi (manado),Electrical & Electronics
UD Jaya Bersama,Electrical & Electronics
UD Jaya Langgeng Makmur,Environment/Health/Safety
UD Jaya Raya,Repair & Maintenance Services
UD Jaya Sakti,Construction / Building / Engineering
UD JUSTUKLIX,Computer / Information Technology (Software)
UD Kania 710,Construction/Building/Engineering
UD Karya Indah Plasterindo,Construction / Building / Engineering
UD Karya Rahardja,Construction/Building/Engineering
UD Katalis Indonesia,Computer / Information Technology (Software)
UD Kecak Mama,General & Wholesale Trading
UD Kharisma,Retail / Merchandise
UD Khing Liong Hoo,Agricultural/Plantation/Poultry/Fisheries
UD Kirana Kencana,Computer / Information Technology (Hardware)
UD Kombat Excelindo,Others
UD Korea Motor Indonesia,Manufacturing / Production
UD KRISTIAN (SIN SIN FURNITURE),Others
UD Kurnia Jaya ( Surabaya ),Manufacturing / Production
UD Larissa Fashion Grosir,Arts/Design/Fashion
UD Liang,Food & Beverage/Catering/Restaurant
UD Liansu Indo Pratama,Construction/Building/Engineering
UD Maju Jaya,Manufacturing/Production
UD MAJU JAYA  (Jakarta),Retail/Merchandise
UD Makmur (Surabaya),Retail / Merchandise
UD Makmur Abadi,Retail/Merchandise
UD Makmur Harapan Lancar,Retail/Merchandise
UD Malang Hardware Mart,General & Wholesale Trading
UD Mandiri Jaya,Consumer Products / FMCG
UD Manisco,Consumer Products / FMCG
UD MANNA CEMERLANG FOOD,Food & Beverage/Catering/Restaurant
UD MARKDESIGN,Science & Technology
UD Martha elektronik,Manufacturing / Production
UD Matahari,Others
UD Mayindo Jaya,Consumer Products / FMCG
UD Mega Jaya Persada,Telecommunication
UD Mercury,Manufacturing/Production
UD Metalindo Sejahtera,General & Wholesale Trading
UD Meyri Ceramic,Manufacturing / Production
UD Micromart,Food & Beverage/Catering/Restaurant
UD Mitra Bali Mandiri,Retail / Merchandise
UD Mitra Infiniti,General & Wholesale Trading
UD Mitra Niaga (Samarinda),Retail/Merchandise
UD Mitraco Utama,Electrical & Electronics
UD Modern Abadi,Manufacturing / Production
UD Monterosa,Food & Beverage / Catering / Restaurant
UD Mulia Digital Printing,Printing / Publishing
UD Mulia Malang,Manufacturing/Production
UD Multi jaya,Retail/Merchandise
UD Mulya,General & Wholesale Trading
UD New Fanda Print,Printing / Publishing
UD NEW PATINDA - SURABAYA,Others
UD Niaga Jaya,Others
UD Omega Surabaya,Computer/Information Technology (Hardware)
UD Palapa Maumere,Consumer Products / FMCG
UD Patok Maju Bersama,Manufacturing/Production
UD Pelangi,Printing/Publishing
UD Pelangi (Yogya),Advertising/Marketing/Promotion/PR
UD Pelangi Digital Printing,Advertising / Marketing / Promotion / PR
UD Permata Furni,Manufacturing/Production
UD Petra Food,Food & Beverage / Catering / Restaurant
UD Power Master,Retail / Merchandise
UD Pratama,Others
UD Putra Teknik,Consumer Products / FMCG
UD Quality Shoes,Manufacturing/Production
UD Ratu Walet,Agricultural/Plantation/Poultry/Fisheries
UD Rias,Grooming/Beauty/Fitness
UD Roda Mas,Others
UD Rotiku Bakery,Food & Beverage / Catering / Restaurant
UD Rukun Jaya,General & Wholesale Trading
UD Safari,Retail/Merchandise
UD Safari Multi Beer,General & Wholesale Trading
UD Sari Bulan Utama,Agricultural/Plantation/Poultry/Fisheries
UD Sedap Sari,Others
UD Sedap Sari,Manufacturing/Production
UD Segar Murah (Bali),Food & Beverage / Catering / Restaurant
UD Sejahtera,General & Wholesale Trading
UD Sejahtera Mobil,Retail / Merchandise
UD Semade Putra,Retail/Merchandise
UD Sembilan Agung,General & Wholesale Trading
UD Sembilan Jaya Offset,Arts / Design / Fashion
UD Sentral Jaya,Printing / Publishing
UD Sinar Baru,Construction/Building/Engineering
UD SINAR JAYA,Automobile/Automotive Ancillary/Vehicle
UD Sinar Mandiri Media,Retail / Merchandise
UD Sinar Mulia,Printing / Publishing
UD Sinar Sejahtera,General & Wholesale Trading
UD Sinar Terang Mulia,Transportation/Logistics
UD Sinartek,Electrical & Electronics
UD Sintech Surabaya,Repair & Maintenance Services
UD Style Interior,Architectural Services / Interior Designing
UD Subumi Inti Perkasa,Retail / Merchandise
UD Sukses Jaya,General & Wholesale Trading
UD Sukses Polindo Mandiri,Polymer/Plastic/Rubber/Tyres
UD Sumber Jaya,General & Wholesale Trading
UD Sumber Karya,General & Wholesale Trading
UD Sumber Karya Bersama,Manufacturing / Production
UD Sumber Makmur (Surabaya),Manufacturing/Production
UD Sumber Sari Bakery,Food & Beverage / Catering / Restaurant
