Perusahaan,Sektor
U + My Soul,Textiles / Garment
U FM,Advertising / Marketing / Promotion / PR
U Property BDG,Property/Real Estate
U-Vet Clinic,Hotel / Hospitality
U.S. Embassy Jakarta,Government / Defence
Uang Express,Banking/Financial Services
Uang360,Retail/Merchandise
UBER +628980751122,Others
Uber mdn solo,Others
Uber Technologies,Computer/Information Technology (Software)
ubergrab,Others
UBM Asia,Exhibitions/Event management/MICE
UBM Cikande,Manufacturing/Production
UBO MARKETING,Others
Ubud Deli,Retail / Merchandise
Ubud Green Resort Villas,Hotel / Hospitality
Ubud Heaven Villa,Hotel / Hospitality
Ubud Hotel & Villas Malang,Hotel/Hospitality
Ubud Nyuh Bali Resort & SPA,Others
Ubud Wana Resort,Manufacturing/Production
UCLOUDLINK,General & Wholesale Trading
Ucloudlink Indonesia（Roamingman）,General & Wholesale Trading
UCoal Sumberdaya,Mining
UCP Roda Untuk Kemanusiaan Indonesia,Non-Profit Organisation / Social Services / NGO
UD 3A,Construction/Building/Engineering
UD Abadi Jaya,Others
UD Abadi Makmur,Consumer Products / FMCG
UD Akindo Jaya Mulia,Manufacturing / Production
UD Alam Jaya Marmer,Construction/Building/Engineering
UD Alistor Jaya,General & Wholesale Trading
UD Ananta Dana,General & Wholesale Trading
UD ANDO PUTRA JAYA,Retail/Merchandise
UD Aneka Logam Jaya,General & Wholesale Trading
UD Aneka Teknik,Retail / Merchandise
UD Anggala Jaya,General & Wholesale Trading
UD Angka Baru,Retail/Merchandise
UD Aniky Jaya,Transportation / Logistics
UD Anugerah Cipta Teknik,Manufacturing/Production
UD Anugerah Jaya Motor,Automobile / Automotive Ancillary / Vehicle
UD Anugrah Jaya Makmur,Electrical & Electronics
UD Apollo Distrindo,Grooming/Beauty/Fitness
UD BAGUS MURAH,Apparel
UD Bali Gemilang Elektronik (Interface Bali),Electrical & Electronics
UD Bali Swim,Arts/Design/Fashion
UD Balim Teknik Utama,Automobile/Automotive Ancillary/Vehicle
UD bangunan,Retail/Merchandise
UD Berkat Autoparts,Automobile/Automotive Ancillary/Vehicle
UD Berkat Sejahtera (Surabaya),Automobile / Automotive Ancillary / Vehicle
UD Berlian Food,Food & Beverage/Catering/Restaurant
UD Betta Sticker,Advertising/Marketing/Promotion/PR
UD Bina Usaha Mandiri,Retail/Merchandise
UD Bintang Asri,General & Wholesale Trading
UD Bintang Bangunan,Retail/Merchandise
UD Bintang Walet,Retail / Merchandise
UD Bisma Motor,Automobile/Automotive Ancillary/Vehicle
UD Cahaya Purnama Tehnik,General & Wholesale Trading
UD CAHAYA SURYA,Retail/Merchandise
UD Cahaya Surya Distrindo,General & Wholesale Trading
UD Cahaya Terang,Electrical & Electronics
UD Candra Kirana,Manufacturing / Production
UD Cemerlang Sukses Abadi,General & Wholesale Trading
UD CHN Design Studio,Arts / Design / Fashion
UD Chokis,Manufacturing / Production
UD Cipta Jaya,Textiles / Garment
UD Cipta karya Abadi (Malang),Manufacturing / Production
UD Citra Mandiri Yogyakarta,General & Wholesale Trading
UD Citra Pertiwi,Retail / Merchandise
UD COCOLA BAKERY INTERNATIONAL,Others
UD Cofalia Printing,Printing/Publishing
UD Crystal Sportswear,Sports
UD Dallas Meat,Food & Beverage / Catering / Restaurant
UD Danito Jaya,Printing / Publishing
UD Diamond Handphone,Retail/Merchandise
UD Dieng Diponegoro Perkasa,Transportation/Logistics
UD Dimi Indonesia,Food & Beverage/Catering/Restaurant
UD Diton,General & Wholesale Trading
UD Domus International (Surabaya),Architectural Services / Interior Designing
UD Duta Anugerah,Computer/Information Technology (Hardware)
UD Duta Pangan (Calamary Resto),Food & Beverage / Catering / Restaurant
UD Dwi Pratama,General & Wholesale Trading
UD Empat Saudara,Construction/Building/Engineering
UD Etro (Designworks),Architectural Services / Interior Designing
UD Frontier,General & Wholesale Trading
UD Fuji Pratama,General & Wholesale Trading
UD Gemah Ripah Ruwah,Arts/Design/Fashion
UD Gili Mart,Retail/Merchandise
UD Global Tehnik,Repair & Maintenance Services
UD Graha Kencana Mas,General & Wholesale Trading
UD Gunung Agung,Accounting / Audit / Tax Services
UD Happy Days,Retail / Merchandise
UD Harapan Independen,General & Wholesale Trading
UD HM Said,Textiles/Garment
UD Hokky,Construction/Building/Engineering
UD Indo Ban Surabaya,Automobile / Automotive Ancillary / Vehicle
UD Indofutai,General & Wholesale Trading
UD Indojaya,Retail / Merchandise
UD Indowarna,General & Wholesale Trading
UD International Swiss Gold,Banking/Financial Services
UD Istana Diesel,General & Wholesale Trading
UD JaproEh,Travel/Tourism
